"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
36,"1","2025-10-26T08:44:55.297503Z",36,"/data/upload/1/01e3eeb6-IMG_0139.jpg","[{""x"":16.136324117544774,""y"":60.093896713615024,""width"":72.6134585289515,""height"":17.527386541471046,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":20.031298904538335,""y"":26.760563380281667,""width"":60.650321683185574,""height"":24.569640062597795,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",28.828,"2025-10-26T08:44:55.297527Z"
37,"1","2025-10-26T08:46:31.304716Z",37,"/data/upload/1/d8cc35b5-IMG_0140.jpg","[{""x"":6.234045411796318,""y"":53.08343409915356,""width"":60.83568453580539,""height"":31.9226118500604,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":38.51493787960608,""y"":31.828759473356605,""width"":54.940426092967,""height"":31.859783172467733,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",129.16899999999998,"2025-11-02T09:47:36.388775Z"
38,"1","2025-10-26T08:48:05.697141Z",38,"/data/upload/1/bc8059a6-IMG_0141.jpg","[{""x"":1.7197366653231219,""y"":52.84159613059249,""width"":54.171704957678244,""height"":26.723095525997525,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":49.321778874302545,""y"":35.253201943670526,""width"":47.3339993730717,""height"":25.36748293172985,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",133.321,"2025-11-02T09:48:17.761895Z"
39,"1","2025-10-26T08:49:00.883297Z",39,"/data/upload/1/f1e704c7-IMG_0142.jpg","[{""x"":35.611198052512606,""y"":48.82629107981221,""width"":29.490523387236973,""height"":36.93270735524257,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":30.9552599758162,""y"":14.26844014510278,""width"":41.05871288458944,""height"":31.197097944377234,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",75.793,"2025-11-02T09:48:46.114876Z"
40,"1","2025-10-26T08:49:54.121115Z",40,"/data/upload/1/10a45470-IMG_0143.jpg","[{""x"":0.9611282575954931,""y"":41.264786083152146,""width"":56.07243112338172,""height"":23.52394631121407,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":58.70283428968873,""y"":51.643192488262926,""width"":22.535211267605636,""height"":27.38654147104851,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":57.033559380977216,""y"":23.78716744913928,""width"":30.881585811163283,""height"":23.317683881064166,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",73.28,"2025-11-02T09:49:08.522201Z"
41,"1","2025-10-26T08:52:11.152377Z",41,"/data/upload/1/06ba5588-IMG_0144.jpg","[{""x"":2.225699878282038,""y"":38.65414710485136,""width"":53.41679707876891,""height"":21.12676056338029,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":52.666935375520616,""y"":52.4788391777509,""width"":39.98387746876259,""height"":25.6348246674728,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":55.01095328656055,""y"":26.405523553342313,""width"":43.08984377073463,""height"":22.352080342168424,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",180.031,"2025-11-02T09:49:58.828407Z"
42,"1","2025-10-26T08:54:22.700651Z",42,"/data/upload/1/4404f195-IMG_0145.jpg","[{""x"":4.750621191718452,""y"":39.691463447184816,""width"":60.81433917372506,""height"":32.01349423117048,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":48.66780224195175,""y"":50.86461275981778,""width"":45.863895939946616,""height"":23.319988574268365,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":47.365988601735076,""y"":25.12249976841499,""width"":42.35901306243861,""height"":23.82694484762169,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",238.74,"2025-11-21T09:58:29.886980Z"
43,"1","2025-10-26T08:56:35.052868Z",43,"/data/upload/1/8da48fc7-IMG_0146.jpg","[{""x"":30.09764254612673,""y"":55.893181973667936,""width"":63.76051682488493,""height"":32.94304636088824,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":4.971159347234458,""y"":37.101823420823024,""width"":53.10653156313852,""height"":29.599616479112466,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":40.8605048784881,""y"":25.302897957950996,""width"":45.34667306989476,""height"":25.712109245680594,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",189.16299999999998,"2025-11-02T09:52:07.480497Z"
44,"1","2025-10-26T08:58:01.329808Z",44,"/data/upload/1/5c8573a7-IMG_0147.jpg","[{""x"":19.95160498830641,""y"":41.86959412209494,""width"":58.32007611966489,""height"":15.021256447926845,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":12.468090823592627,""y"":62.756952841596124,""width"":67.49966411393251,""height"":27.085852478839172,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":24.076313314523713,""y"":16.08222490931076,""width"":46.862824130055074,""height"":22.12817412333736,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",121.786,"2025-11-02T09:52:46.038997Z"
45,"1","2025-10-26T08:59:18.478790Z",45,"/data/upload/1/07428c2b-IMG_0148.jpg","[{""x"":17.98084846102032,""y"":64.5436541095901,""width"":63.55606832261637,""height"":26.63746981168481,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":26.348173982485218,""y"":23.13253957330522,""width"":57.85916583991681,""height"":15.121270457009036,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":30.525325809485416,""y"":40.50785973397823,""width"":44.92812038156656,""height"":18.984280532043517,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",88.208,"2025-11-02T09:53:09.656510Z"
46,"1","2025-10-26T09:00:59.922318Z",46,"/data/upload/1/330a3c1b-IMG_0149.jpg","[{""x"":4.084374580142391,""y"":57.67835550181356,""width"":60.50598271423356,""height"":34.55907919601257,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":16.979643810951934,""y"":27.16949073390793,""width"":35.113243997404936,""height"":28.838606205615058,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":52.91714236228708,""y"":38.575113123910235,""width"":41.54242951805675,""height"":24.202174339760678,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",163.153,"2025-11-02T09:54:14.011138Z"
47,"1","2025-10-26T09:02:05.412032Z",47,"/data/upload/1/c4fcb577-IMG_0150.jpg","[{""x"":60.093896713615024,""y"":48.82629107981221,""width"":24.760911145887675,""height"":31.142410015649446,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":8.813650409781003,""y"":43.89359129383312,""width"":48.152626629047454,""height"":26.360338573155918,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":48.152626629047376,""y"":24.22285647438967,""width"":44.518870605077936,""height"":18.9452209137602,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",106.474,"2025-11-02T09:55:10.617019Z"
48,"1","2025-10-26T09:02:56.029678Z",48,"/data/upload/1/fbbb0a11-IMG_0151.jpg","[{""x"":0.9097569370031162,""y"":49.26132288755592,""width"":39.87767907196993,""height"":23.028222467891368,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":43.81995913231676,""y"":54.122836519666315,""width"":48.36874381733234,""height"":12.025849511009945,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":41.058712884589546,""y"":28.053204353083434,""width"":28.80558914416229,""height"":22.007255139056827,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",62.814,"2025-11-02T09:55:28.104935Z"
49,"1","2025-10-26T09:10:19.634751Z",49,"/data/upload/1/89932293-IMG_0152.jpg","[{""x"":-1.110223024625157e-15,""y"":52.1346825746415,""width"":50.25681508489254,""height"":27.81136638452242,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":50.98223333086342,""y"":43.757167589065524,""width"":45.24866909608543,""height"":28.503174903634314,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":37.50060931935852,""y"":25.53954203903625,""width"":42.92425116306746,""height"":26.32403309142989,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",251.55599999999998,"2025-11-02T09:57:18.824670Z"
50,"1","2025-10-26T09:11:34.276096Z",50,"/data/upload/1/99aeac92-IMG_0153.jpg","[{""x"":42.598066129174526,""y"":52.07639333290711,""width"":48.077485423798635,""height"":28.336109860304113,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":9.028617492946394,""y"":31.318016928657816,""width"":29.45049039365847,""height"":35.308343409915324,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":49.872363294370544,""y"":17.29141475211608,""width"":37.40427247077795,""height"":28.536880290205563,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",146.38,"2025-11-02T09:57:54.175253Z"
51,"1","2025-10-26T09:13:43.056420Z",51,"/data/upload/1/8b20bcef-IMG_0154.jpg","[{""x"":41.48864705092032,""y"":56.10640870616687,""width"":54.171704957678394,""height"":31.680773881499398,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":4.9442429128039755,""y"":41.11245465538088,""width"":50.94719871019752,""height"":26.48125755743655,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":35.254601639124,""y"":27.569528415961305,""width"":46.432889963724236,""height"":24.06287787182589,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",225.501,"2025-11-02T09:58:51.513319Z"
52,"1","2025-10-26T09:14:18.831152Z",52,"/data/upload/1/1d303dc7-IMG_0155.jpg","[{""x"":24.94666010175612,""y"":20.23633677991136,""width"":49.893320203512204,""height"":29.394387001477124,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":12.842774956731706,""y"":53.028064992614446,""width"":73.02625507773406,""height"":29.54209748892168,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",46.408,"2025-11-02T09:59:04.507869Z"
53,"1","2025-10-26T09:15:31.228784Z",53,"/data/upload/1/373ee26a-IMG_0156.jpg","[{""x"":0,""y"":37.122128174123304,""width"":46.64785704688969,""height"":31.922611850060516,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":47.722692462716644,""y"":45.58645707376057,""width"":48.797527878543455,""height"":28.174123337363948,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",121.58699999999999,"2025-11-02T09:59:43.465066Z"
54,"1","2025-10-26T09:16:36.834301Z",54,"/data/upload/1/dd06a42b-IMG_0157.jpg","[{""x"":0.8857422291297687,""y"":43.184282346948095,""width"":54.55756599665427,""height"":22.003000005247863,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":58.3345236854108,""y"":44.23659973850347,""width"":37.24565797989786,""height"":21.811669570419618,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",59.251,"2025-11-02T09:59:55.591191Z"
55,"1","2025-10-26T09:22:50.447544Z",55,"/data/upload/1/f6f749f9-IMG_0158.jpg","[{""x"":1.8344051980730247,""y"":41.61007685536085,""width"":52.49221028333717,""height"":20.954551685687104,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":58.68601370415154,""y"":43.0471584038694,""width"":37.834206637108686,""height"":22.007255139056824,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",92.538,"2025-11-02T10:00:14.395850Z"
56,"1","2025-10-26T09:25:07.898007Z",56,"/data/upload/1/3f8c2425-IMG_0159.jpg","[{""x"":0.6449012494961709,""y"":39.17775090689238,""width"":56.32137578933226,""height"":21.5235792019347,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":60.62071745264003,""y"":41.47521160822249,""width"":38.04917372027408,""height"":22.49093107617895,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":21.496708316539042,""y"":24.30471584038694,""width"":48.582560795378235,""height"":12.696493349455853,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":31.17022705898159,""y"":64.32889963724305,""width"":37.61923955394327,""height"":17.654171704957655,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",199.561,"2025-11-02T10:01:22.820214Z"
57,"1","2025-10-26T09:27:54.383552Z",57,"/data/upload/1/8ead4e9f-IMG_0160.jpg","[{""x"":0,""y"":41.958887545344616,""width"":51.16216579336288,""height"":20.55622732769045,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":59.33091495364773,""y"":43.53083434099153,""width"":36.11446997178557,""height"":20.435308343409904,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":26.65591831250839,""y"":28.17412333736396,""width"":44.92812038156657,""height"":12.454655380894806,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":34.82466747279322,""y"":66.62636033857314,""width"":36.32943705495095,""height"":16.324062877871818,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",230.159,"2025-11-02T10:02:33.056661Z"
58,"1","2025-10-26T09:30:21.860316Z",58,"/data/upload/1/4a392189-IMG_0161.jpg","[{""x"":0.21496708316539026,""y"":40.749697702539294,""width"":51.37713287652827,""height"":20.918984280532044,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":60.40575036947463,""y"":42.926239419588875,""width"":34.39473330646246,""height"":21.523579201934698,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":26.870885395673778,""y"":27.327690447400236,""width"":44.2832191320704,""height"":12.696493349455853,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":34.824667472793216,""y"":65.65900846432888,""width"":35.89950288862013,""height"":15.961305925030134,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",218.252,"2025-11-02T10:03:46.107381Z"
59,"1","2025-10-26T10:05:46.406150Z",59,"/data/upload/1/b5ba11d2-IMG_0162.jpg","[{""x"":1.2875758884858817,""y"":43.324002338712454,""width"":44.01168491551744,""height"":17.90901008530362,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":64.70509203278247,""y"":42.80532043530834,""width"":30.95525997581619,""height"":19.467956469165657,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":45.78798871422813,""y"":41.11245465538089,""width"":17.842267902727386,""height"":21.886336154776302,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",2145.999,"2025-11-02T10:04:14.957259Z"
